,Month,Sector,Coal_CO2Emissions,NaturalGas_CO2Emissions,Distillate_FuelOil_CO2Emissions,HGL_CO2Emissions,Petroleum_CO2Emissions,Residual_fuelOil_CO2Emissions,Share_OfElectricPower_CO2Emissions,Other_CO2Emissions,Total_CO2Emissions
355,2002-08-01,industrial,16.282,37.009,6.307,5.131,50.839,0.842,58.797,2.476,144.885
356,2002-09-01,industrial,16.404,34.748,7.177,4.817,49.102999999999994,0.983,54.573,2.348,137.938
357,2002-10-01,industrial,17.309,36.927,7.467,5.007,48.05800000000001,1.108,55.377,2.4850000000000003,141.675
358,2002-11-01,industrial,17.291,37.925,8.897,4.149,49.892,1.532,54.026,2.394,142.673
359,2002-12-01,industrial,16.512999999999998,39.66,7.864,3.896,45.712,1.571,54.014,2.375,140.897
360,2003-01-01,industrial,15.931000000000001,41.155,9.398,4.563,49.055,1.202,54.972,2.782,145.558
361,2003-02-01,industrial,17.328,38.351,8.965,3.707,49.068999999999996,1.45,50.724,2.372,139.186
362,2003-03-01,industrial,16.581999999999997,37.532,7.792,3.58,55.062999999999995,1.755,53.434,2.532,142.909
363,2003-04-01,industrial,15.860000000000001,35.147,7.807,3.834,54.719,1.458,53.487,2.474,139.641
364,2003-05-01,industrial,15.391,34.318,5.689,3.347,51.747,1.402,55.445,2.549,137.52
365,2003-06-01,industrial,15.876999999999999,31.787,5.58,3.538,51.274,1.014,57.353,2.389,136.915
366,2003-07-01,industrial,16.199,35.126,4.998,4.579,52.306,1.162,58.648,2.537,142.764
367,2003-08-01,industrial,15.579,35.568,5.738,4.757,50.756,1.418,60.816,2.629,144.612
368,2003-09-01,industrial,15.94,34.518,6.851,4.911,47.608000000000004,1.114,54.559,2.48,136.5
369,2003-10-01,industrial,16.568,36.463,7.703,4.289,51.974000000000004,1.431,58.083,2.661,145.142
370,2003-11-01,industrial,16.563,36.112,7.82,3.937,49.355,1.578,57.27,2.4050000000000002,142.492
371,2003-12-01,industrial,17.154999999999998,38.823,8.583,4.908,56.143,1.552,55.835,2.766,148.788
372,2004-01-01,industrial,16.886,40.602,9.867,4.283,51.090999999999994,1.722,54.499,2.9480000000000004,146.942
373,2004-02-01,industrial,17.124000000000002,38.612,9.178,4.406,50.783,1.811,51.744,2.617,141.876
374,2004-03-01,industrial,17.830000000000002,37.867,9.136,3.993,56.984,1.635,53.415,2.927,146.451
375,2004-04-01,industrial,18.111,35.528,8.384,4.083,52.549,1.47,53.077,2.868,141.393
376,2004-05-01,industrial,19.593,34.631,6.368,4.039,59.144,1.291,59.01,2.788,150.049
377,2004-06-01,industrial,17.546,34.351,5.739,4.685,53.458,1.284,56.689,2.906,142.621
378,2004-07-01,industrial,16.29,34.9,5.292,4.809,55.763,1.388,59.117,2.894,145.38
379,2004-08-01,industrial,16.211,35.467,5.402,4.871,56.827,1.188,59.201,2.83,146.437
380,2004-09-01,industrial,15.123,34.453,7.824,4.67,53.189,1.376,55.683,2.678,140.127
381,2004-10-01,industrial,16.959,35.907,8.198,4.731,54.18,1.69,56.511,2.8360000000000003,145.195
382,2004-11-01,industrial,16.721999999999998,36.497,8.041,4.137,56.372,2.031,57.139,2.702,146.999
383,2004-12-01,industrial,17.099999999999998,39.468,6.818,4.319,56.13,1.769,56.921,3.0010000000000003,149.506
384,2005-01-01,industrial,16.535,39.265,9.571,4.709,50.574,2.03,55.021,2.951,145.739
385,2005-02-01,industrial,16.622999999999998,35.676,8.103,4.253,49.157,1.884,50.319,2.488,135.561
386,2005-03-01,industrial,16.519,36.959,10.552,4.1,59.384,1.629,54.639,2.918,147.409
387,2005-04-01,industrial,16.022,34.685,8.131,3.255,50.646,1.753,52.469,2.648,136.393
388,2005-05-01,industrial,15.306999999999999,33.47,7.79,3.767,57.760000000000005,1.618,56.839,2.941,142.555
389,2005-06-01,industrial,14.717,32.113,6.159,4.011,57.788000000000004,1.361,58.727,2.7889999999999997,141.611
390,2005-07-01,industrial,15.384,32.456,4.692,4.309,50.679,1.407,59.078,2.857,138.89
391,2005-08-01,industrial,14.690999999999999,32.68,5.389,5.476,53.42,1.634,60.325,2.815,142.062
392,2005-09-01,industrial,14.846,29.467,7.845,4.022,50.672,1.696,55.717,2.609,133.452
393,2005-10-01,industrial,15.455,30.951,7.733,3.745,52.892,2.087,55.773,2.877,136.847
394,2005-11-01,industrial,15.47,32.389,8.329,3.246,56.80199999999999,2.175,55.541,2.67,140.01
395,2005-12-01,industrial,15.74,35.238,9.513,4.378,58.989000000000004,1.832,56.418,2.835,146.17
396,2006-01-01,industrial,15.373,35.881,9.225,3.67,58.607,2.172,50.861,2.8040000000000003,140.354
397,2006-02-01,industrial,15.373000000000001,34.28,7.691,3.761,47.19,1.726,50.805,2.9379999999999997,132.111
398,2006-03-01,industrial,16.152,36.165,9.71,3.911,55.579,1.909,52.655,3.006,142.028
399,2006-04-01,industrial,14.894,33.29,7.06,3.133,50.409,1.546,50.543,2.92,131.261
400,2006-05-01,industrial,15.164,32.723,7.075,3.629,54.187,1.354,55.573,2.83,137.996
401,2006-06-01,industrial,15.365,32.01,5.812,4.472,57.867000000000004,1.209,55.457,2.791,138.908
402,2006-07-01,industrial,15.26,32.364,5.333,4.347,49.432,1.255,58.495,2.903,137.754
403,2006-08-01,industrial,15.088,33.372,6.742,4.9,58.975,1.33,58.847,2.868,144.715
404,2006-09-01,industrial,16.318,32.665,7.548,3.87,57.217,1.166,53.087,2.6279999999999997,138.284
405,2006-10-01,industrial,17.155,34.144,9.246,4.498,55.870999999999995,1.318,56.595,2.893,144.807
406,2006-11-01,industrial,15.197,34.509,8.611,4.244,58.153999999999996,1.173,53.238,2.63,140.349
407,2006-12-01,industrial,15.124,36.054,9.081,4.035,62.054,1.789,52.729,2.7249999999999996,143.749
408,2007-01-01,industrial,15.058000000000002,38.341,10.269,4.406,55.305,1.428,53.46,2.378,143.752
409,2007-02-01,industrial,14.544,36.697,9.429,4.527,53.175,1.532,49.572,2.083,136.184
410,2007-03-01,industrial,15.055,36.188,8.763,3.999,57.623000000000005,1.391,51.905,2.394,140.232
411,2007-04-01,industrial,14.586,33.893,8.639,3.684,54.887,1.229,52.542,2.278,136.381
412,2007-05-01,industrial,14.945,33.25,8.024,3.797,59.671,1.2,55.609,2.41,141.356
413,2007-06-01,industrial,15.245000000000001,32.497,6.882,4.284,49.394,1.152,57.004,2.262,136.732
414,2007-07-01,industrial,14.175,32.621,6.207,4.445,50.525,1.032,58.132,2.392,137.227
415,2007-08-01,industrial,14.504,33.761,6.551,4.235,54.749,1.118,61.112,2.4059999999999997,143.905
416,2007-09-01,industrial,14.61,32.884,7.644,4.947,51.808,1.02,54.185,2.233,135.505
417,2007-10-01,industrial,14.770000000000001,34.314,7.957,4.341,51.577999999999996,0.981,56.871,2.371,139.568
418,2007-11-01,industrial,14.982000000000001,35.671,6.511,3.411,51.587,1.278,54.837,2.293,138.03
419,2007-12-01,industrial,15.18,38.376,5.736,4.015,54.37,1.133,55.776,2.368,143.143
420,2008-01-01,industrial,14.777000000000001,40.434,10.191,3.675,55.745000000000005,1.415,53.825,1.897,145.499
421,2008-02-01,industrial,14.37,37.889,9.849,3.616,50.515,1.034,50.983,1.782,136.639
422,2008-03-01,industrial,15.341,37.903,10.38,3.368,50.867,1.24,52.499,1.977,139.659
423,2008-04-01,industrial,15.098,34.91,9.593,2.629,50.6,1.408,52.321,1.88,135.384
424,2008-05-01,industrial,14.651,34.304,9.109,3.443,50.649,1.382,55.601,1.9660000000000002,137.831
425,2008-06-01,industrial,15.082,32.659,6.228,4.016,46.357,1.218,55.593,1.8559999999999999,133.171
426,2008-07-01,industrial,14.823,33.605,5.816,4.273,47.260000000000005,1.297,56.849,1.9180000000000001,135.558
427,2008-08-01,industrial,14.539,33.687,5.774,4.55,44.181,0.966,56.762,1.984,133.716
428,2008-09-01,industrial,14.107,30.139,7.214,2.74,41.476,0.902,52.794,1.625,124.019
429,2008-10-01,industrial,14.848,33.915,11.018,3.859,55.888,1.204,53.043,1.935,138.758
430,2008-11-01,industrial,13.236,34.383,8.338,2.895,50.042,0.985,51.679,1.681,131.269
431,2008-12-01,industrial,11.823,34.986,5.893,2.2,51.582,1.526,48.729,1.829,127.054
432,2009-01-01,industrial,11.488,36.764,10.537,2.125,51.221999999999994,1.157,46.905,1.8090000000000002,128.582
433,2009-02-01,industrial,11.808,33.097,7.723,2.591,43.903000000000006,0.679,41.526,1.584,114.669
434,2009-03-01,industrial,11.841,34.27,7.553,2.884,42.565,0.989,43.127,1.782,117.124
435,2009-04-01,industrial,9.783999999999999,31.681,5.087,2.713,41.76,1.083,42.278,1.778,109.955
436,2009-05-01,industrial,9.790999999999999,30.562,5.742,2.741,44.007000000000005,0.807,44.461,1.7570000000000001,112.342
437,2009-06-01,industrial,9.811,29.963,5.561,3.192,43.042,0.898,45.99,1.791,113.006
438,2009-07-01,industrial,9.834,30.996,4.284,3.721,41.247,0.473,47.099,1.8359999999999999,113.709
439,2009-08-01,industrial,10.122,32.056,4.272,4.288,40.848,0.691,50.306,1.905,118.486
440,2009-09-01,industrial,10.571,31.089,5.705,3.974,45.34,0.516,45.74,1.725,116.031
441,2009-10-01,industrial,10.998,33.342,7.214,4.153,41.963,0.77,47.34,1.8250000000000002,119.643
442,2009-11-01,industrial,10.995999999999999,33.728,7.46,4.867,40.088,0.718,46.141,1.733,118.298
443,2009-12-01,industrial,11.043,37.23,7.925,3.759,43.687,0.979,48.637,1.794,125.983
444,2010-01-01,industrial,11.692,39.519,6.375,3.751,38.362,0.843,46.367,1.806,123.147
445,2010-02-01,industrial,12.92,36.513,6.282,2.971,38.028999999999996,0.717,44.39,1.738,118.692
446,2010-03-01,industrial,13.32,37.255,8.715,3.177,49.14,0.776,45.654,1.913,128.089
447,2010-04-01,industrial,12.554,33.854,7.709,2.821,46.513000000000005,0.831,45.24,1.871,121.521
448,2010-05-01,industrial,12.77,34.344,6.216,3.214,43.105000000000004,0.72,50.789,1.937,125.5
449,2010-06-01,industrial,12.559,33.313,5.551,3.526,43.837,0.599,51.796,1.99,125.42
450,2010-07-01,industrial,12.697,33.96,4.592,3.815,41.935,0.756,53.545,2.02,126.762
451,2010-08-01,industrial,12.997,34.153,7.081,4.1,49.063,0.596,54.792,1.952,133.339
452,2010-09-01,industrial,12.988,33.892,8.599,3.887,47.888000000000005,0.701,48.176,1.887,126.536
453,2010-10-01,industrial,12.474,34.748,7.115,3.664,41.559,0.732,47.284,1.9169999999999998,122
454,2010-11-01,industrial,12.216,36.135,8.189,3.182,44.368,0.788,47.92,1.881,125.475
455,2010-12-01,industrial,12.607999999999999,39.86,8.954,3.511,46.985,0.732,50.276,1.929,133.799
456,2011-01-01,industrial,12.722999999999999,40.324,9.483,2.55,46.771,1.079,47.81,1.806,131.701
457,2011-02-01,industrial,12.41,36.677,7.255,3.045,35.806,0.948,42.41,1.704,115.876
458,2011-03-01,industrial,13.126,38.28,9.968,2.798,48.465,0.849,45.971,1.973,129.404
459,2011-04-01,industrial,11.567,35.676,7.274,2.631,42.913,0.841,45.209,1.838,120.2
460,2011-05-01,industrial,12.208,35.545,7.359,3.015,42.544,0.86,48.269,1.8359999999999999,123.83
461,2011-06-01,industrial,12.095,33.87,7.427,3.141,41.483000000000004,0.847,50.037,1.831,123.367
462,2011-07-01,industrial,11.602,34.385,4.541,3.197,43.022,0.556,53.698,1.883,126.286
463,2011-08-01,industrial,12.523,35.042,7.245,3.768,48.608000000000004,0.602,53.264,1.907,131.895
464,2011-09-01,industrial,12.184,34.699,7.326,3.57,43.571,0.869,47.241,1.792,122.686
465,2011-10-01,industrial,12.075000000000001,36.173,7.952,3.671,45.569,0.74,47.412,1.749,125.5
466,2011-11-01,industrial,11.860999999999999,37.335,9.059,3.536,48.177,0.73,45.66,1.7469999999999999,126.482
467,2011-12-01,industrial,12.725999999999999,40.036,6.52,3.36,38.53,0.944,45.462,1.7970000000000002,123.8
468,2012-01-01,industrial,12.312,41.426,9.544,3.54,45.923,0.538,42.719,1.745,127.103
